ETC_HSHLDCO,HOUSE_MANAGE_NO,HOUSE_TY,INSTT_RECOMEND_HSHLDCO,LFE_FRST_HSHLDCO,LTTOT_TOP_AMOUNT,MNYCH_HSHLDCO,MODEL_NO,NWBB_HSHLDCO,NWWDS_HSHLDCO,OLD_PARNTS_SUPORT_HSHLDCO,PBLANC_NO,SPSPLY_HSHLDCO,SUPLY_AR,SUPLY_HSHLDCO,TRANSR_INSTT_ENFSN_HSHLDCO,YGMN_HSHLDCO,special_supply_ratio,price_per_area,HOUSE_NM,HOUSE_SECD_NM,HOUSE_DTL_SECD_NM,SUBSCRPT_AREA_CODE_NM,HSSPLY_ADRES,TOT_SUPLY_HSHLDCO,RCRIT_PBLANC_DE,RCEPT_BGNDE,RCEPT_ENDDE,SPSPLY_RCEPT_BGNDE,SPSPLY_RCEPT_ENDDE,PRZWNER_PRESNATN_DE,RENT_SECD_NM,PARCPRC_ULS_AT,IMPRMN_BSNS_AT,PUBLIC_HOUSE_EARTH_AT,LRSCL_BLDLND_AT,max_competition_rate,mean_competition_rate,total_req_cnt,comp_rows,notice_year,notice_month,is_cap_price_area,is_redevelopment,is_public_housing_area
0,2023000007,060.7600 ,1,2,48742,1,2,0,2,1,2023000007,7,79.5688,5,0,0,0.5833333333333334,612.5767888921285,이안 시그니처 역곡,APT,민영,경기,경기도 부천시 괴안동 117번지,58,2023-04-06,2023-04-17,2023-04-19,2023-04-17,2023-04-17,2023-04-25,분양주택,N,N,N,N,1.2,1.2,21.0,4.0,2023,4,0,0,0
0,2023000007,063.2100 ,1,1,51146,1,3,0,2,1,2023000007,6,84.1221,5,0,0,0.5454545454545454,607.9971850441203,이안 시그니처 역곡,APT,민영,경기,경기도 부천시 괴안동 117번지,58,2023-04-06,2023-04-17,2023-04-19,2023-04-17,2023-04-17,2023-04-25,분양주택,N,N,N,N,6.0,3.665,21.0,4.0,2023,4,0,0,0
0,2023000007,065.9800 ,1,1,53210,2,4,0,2,0,2023000007,6,86.9789,7,0,0,0.46153846153846156,611.7575641908555,이안 시그니처 역곡,APT,민영,경기,경기도 부천시 괴안동 117번지,58,2023-04-06,2023-04-17,2023-04-19,2023-04-17,2023-04-17,2023-04-25,분양주택,N,N,N,N,4.0,3.0,42.0,4.0,2023,4,0,0,0
0,2023000007,070.4900 ,1,1,57438,1,5,0,1,0,2023000007,4,93.9858,4,0,0,0.5,611.1348735660068,이안 시그니처 역곡,APT,민영,경기,경기도 부천시 괴안동 117번지,58,2023-04-06,2023-04-17,2023-04-19,2023-04-17,2023-04-17,2023-04-25,분양주택,N,N,N,N,1.0,1.0,16.0,4.0,2023,4,0,0,0
0,2023000006,059.6202 ,4,4,77320,0,1,0,27,4,2023000006,39,77.9673,27,0,0,0.5909090909090909,991.6978015142246,등촌 지와인,APT,민영,서울,서울특별시 강서구 등촌동 633-10번지 일원,136,2023-02-22,2023-03-06,2023-03-08,2023-03-06,2023-03-06,2023-03-14,분양주택,N,N,N,N,5.75,4.875,188.0,4.0,2023,2,0,0,0
0,2023000006,074.0328 ,6,6,86500,0,2,0,0,0,2023000006,12,95.3947,32,0,0,0.2727272727272727,906.7589708862232,등촌 지와인,APT,민영,서울,서울특별시 강서구 등촌동 633-10번지 일원,136,2023-02-22,2023-03-06,2023-03-08,2023-03-06,2023-03-06,2023-03-14,분양주택,N,N,N,N,21.0,12.46,108.0,4.0,2023,2,0,0,0
0,2023000006,077.3304 ,3,4,89800,11,3,0,0,0,2023000006,18,99.9618,4,0,0,0.8181818181818182,898.3431670898284,등촌 지와인,APT,민영,서울,서울특별시 강서구 등촌동 633-10번지 일원,136,2023-02-22,2023-03-06,2023-03-08,2023-03-06,2023-03-06,2023-03-14,분양주택,N,N,N,N,44.0,16.666666666666668,175.0,4.0,2023,2,0,0,0
0,2023000006,084.9702 ,0,0,119000,2,4,0,0,0,2023000006,2,112.1491,2,0,0,0.5,1061.087427362324,등촌 지와인,APT,민영,서울,서울특별시 강서구 등촌동 633-10번지 일원,136,2023-02-22,2023-03-06,2023-03-08,2023-03-06,2023-03-06,2023-03-14,분양주택,N,N,N,N,4.67,4.67,22.0,4.0,2023,2,0,0,0
0,2022820032,046.0000O,0,0,35365,0,1,0,0,0,2022820032,32,68.0044,0,0,0,1.0,520.0398797724853,부천원종 B2블록 신혼희망타운(공공분양)(본청약),신혼희망타운,국민,경기,경기도 부천시 원종동 일원 부천원종 공공주택지구내 B2블록,394,2022-12-28,2023-01-10,2023-01-13,,,2023-01-26,분양주택,Y,N,Y,N,,,,,2022,12,1,0,1
0,2022820032,055.0000O,0,0,42634,0,2,0,0,0,2022820032,99,80.977,0,0,0,1.0,526.4951776430344,부천원종 B2블록 신혼희망타운(공공분양)(본청약),신혼희망타운,국민,경기,경기도 부천시 원종동 일원 부천원종 공공주택지구내 B2블록,394,2022-12-28,2023-01-10,2023-01-13,,,2023-01-26,분양주택,Y,N,Y,N,,,,,2022,12,1,0,1
0,2022820031,055.0000O,0,0,62545,0,1,0,0,0,2022820031,42,78.0,0,0,0,1.0,801.8589743589744,성남복정1 A3블록 신혼희망타운(공공분양) (본청약),신혼희망타운,국민,경기,"경기도 성남시 수정구 복정동, 창곡동 일원 성남복정1 공공주택지구 내 A3블록",210,2022-11-30,2022-12-14,2022-12-15,,,2023-01-05,분양주택,Y,N,Y,N,,,,,2022,11,1,0,1
0,2022820030,046.0000O,0,0,57851,0,1,0,0,0,2022820030,15,68.0,0,0,0,1.0,850.75,성남복정1 A2블록 신혼희망타운(공공분양) (본청약),신혼희망타운,국민,경기,"경기도 성남시 수정구 복정동, 창곡동 일원 성남복정1 공공주택지구 내 A2블록 ",258,2022-11-30,2022-12-14,2022-12-15,,,2023-01-05,분양주택,Y,N,Y,N,,,,,2022,11,1,0,1
0,2022820030,055.0000O,0,0,69379,0,2,0,0,0,2022820030,50,82.0,0,0,0,1.0,846.0853658536586,성남복정1 A2블록 신혼희망타운(공공분양) (본청약),신혼희망타운,국민,경기,"경기도 성남시 수정구 복정동, 창곡동 일원 성남복정1 공공주택지구 내 A2블록 ",258,2022-11-30,2022-12-14,2022-12-15,,,2023-01-05,분양주택,Y,N,Y,N,,,,,2022,11,1,0,1
0,2022820029,055.9800A,0,0,56445,0,1,0,0,0,2022820029,438,78.7659,0,0,0,1.0,716.6172163334641,성남판교대장 A-10블록 신혼희망타운,신혼희망타운,국민,경기,경기도 성남시 분당구 대장동 176번지 일원 성남판교대장지구 내 A-10블록,749,2022-10-27,2022-11-07,2022-11-08,,,2022-11-16,분양주택,N,N,N,N,,,,,2022,10,0,0,0
0,2022820029,055.9700B,0,0,55968,0,2,0,0,0,2022820029,311,78.7518,0,0,0,1.0,710.6885175957883,성남판교대장 A-10블록 신혼희망타운,신혼희망타운,국민,경기,경기도 성남시 분당구 대장동 176번지 일원 성남판교대장지구 내 A-10블록,749,2022-10-27,2022-11-07,2022-11-08,,,2022-11-16,분양주택,N,N,N,N,,,,,2022,10,0,0,0
0,2022820028,055.8300A,0,0,27224,0,1,0,0,0,2022820028,26,79.6032,0,0,0,1.0,341.9963016562148,광주선운2 A-3블록 신혼희망타운(공공분양),신혼희망타운,국민,광주,광주광역시 광산구 운수동 일원 공공주택지구 내 A-3블록,105,2022-10-31,2022-11-10,2022-11-11,,,2022-11-25,분양주택,Y,N,Y,N,,,,,2022,10,1,0,1
0,2022820028,055.7700B,0,0,27195,0,2,0,0,0,2022820028,66,79.5177,0,0,0,1.0,341.99932845140137,광주선운2 A-3블록 신혼희망타운(공공분양),신혼희망타운,국민,광주,광주광역시 광산구 운수동 일원 공공주택지구 내 A-3블록,105,2022-10-31,2022-11-10,2022-11-11,,,2022-11-25,분양주택,Y,N,Y,N,,,,,2022,10,1,0,1
0,2022820028,055.8900C,0,0,27253,0,3,0,0,0,2022820028,13,79.6888,0,0,0,1.0,341.9928521950387,광주선운2 A-3블록 신혼희망타운(공공분양),신혼희망타운,국민,광주,광주광역시 광산구 운수동 일원 공공주택지구 내 A-3블록,105,2022-10-31,2022-11-10,2022-11-11,,,2022-11-25,분양주택,Y,N,Y,N,,,,,2022,10,1,0,1
0,2022820027,055.8300A,0,0,27795,0,1,0,0,0,2022820027,85,79.7328,0,0,0,1.0,348.601830112576,광주선운2 A-1블록 신혼희망타운(공공분양),신혼희망타운,국민,광주,광주광역시 광산구 운수동 일원 공공주택지구 내 A-1블록,186,2022-10-31,2022-11-10,2022-11-11,,,2022-11-25,분양주택,Y,N,Y,N,,,,,2022,10,1,0,1
0,2022820027,055.5700B,0,0,27666,0,2,0,0,0,2022820027,69,79.3614,0,0,0,1.0,348.6077614558211,광주선운2 A-1블록 신혼희망타운(공공분양),신혼희망타운,국민,광주,광주광역시 광산구 운수동 일원 공공주택지구 내 A-1블록,186,2022-10-31,2022-11-10,2022-11-11,,,2022-11-25,분양주택,Y,N,Y,N,,,,,2022,10,1,0,1
0,2022820027,055.9700C,0,0,27865,0,3,0,0,0,2022820027,18,79.9327,0,0,0,1.0,348.6057645994693,광주선운2 A-1블록 신혼희망타운(공공분양),신혼희망타운,국민,광주,광주광역시 광산구 운수동 일원 공공주택지구 내 A-1블록,186,2022-10-31,2022-11-10,2022-11-11,,,2022-11-25,분양주택,Y,N,Y,N,,,,,2022,10,1,0,1
0,2022820027,055.6300D,0,0,27696,0,4,0,0,0,2022820027,14,79.4471,0,0,0,1.0,348.60932620573936,광주선운2 A-1블록 신혼희망타운(공공분양),신혼희망타운,국민,광주,광주광역시 광산구 운수동 일원 공공주택지구 내 A-1블록,186,2022-10-31,2022-11-10,2022-11-11,,,2022-11-25,분양주택,Y,N,Y,N,,,,,2022,10,1,0,1
0,2022820026,055.0000B,0,0,30953,0,1,0,0,0,2022820026,3,78.5275,0,0,0,1.0,394.1676482760816,평택고덕 A-57-2블록 신혼희망타운(공공분양) 추가입주자모집공고,신혼희망타운,국민,경기,경기도 평택시 고덕동 일원 평택고덕국제화계획지구 내 A-57-2블록,3,2022-10-11,2022-10-21,2022-10-24,,,2022-10-28,분양주택,Y,N,Y,Y,,,,,2022,10,1,0,1
0,2022820025,055.7300A,0,0,29857,0,1,0,0,0,2022820025,14,78.6461,0,0,0,1.0,379.63738824938554,창원명곡 A-1블록 신혼희망타운(공공분양) ,신혼희망타운,국민,경남,경상남도 창원시 의창구 명곡동 일원 A-1블록,73,2022-09-22,2022-10-05,2022-10-07,,,2022-10-19,분양주택,Y,N,Y,N,,,,,2022,9,1,0,1
0,2022820025,055.9400A,0,0,29969,0,2,0,0,0,2022820025,23,78.9425,0,0,0,1.0,379.6307438958736,창원명곡 A-1블록 신혼희망타운(공공분양) ,신혼희망타운,국민,경남,경상남도 창원시 의창구 명곡동 일원 A-1블록,73,2022-09-22,2022-10-05,2022-10-07,,,2022-10-19,분양주택,Y,N,Y,N,,,,,2022,9,1,0,1
0,2022820025,055.6300B,0,0,29803,0,3,0,0,0,2022820025,4,78.505,0,0,0,1.0,379.6318705814916,창원명곡 A-1블록 신혼희망타운(공공분양) ,신혼희망타운,국민,경남,경상남도 창원시 의창구 명곡동 일원 A-1블록,73,2022-09-22,2022-10-05,2022-10-07,,,2022-10-19,분양주택,Y,N,Y,N,,,,,2022,9,1,0,1
0,2022820025,055.8800B,0,0,29937,0,4,0,0,0,2022820025,32,78.8578,0,0,0,1.0,379.63270595933443,창원명곡 A-1블록 신혼희망타운(공공분양) ,신혼희망타운,국민,경남,경상남도 창원시 의창구 명곡동 일원 A-1블록,73,2022-09-22,2022-10-05,2022-10-07,,,2022-10-19,분양주택,Y,N,Y,N,,,,,2022,9,1,0,1
0,2022820024,055.9300A,0,0,27345,0,1,0,0,0,2022820024,595,80.0661,0,0,0,1.0,341.53031058088254,울산다운2 A-9블록 신혼희망타운(공공분양),신혼희망타운,국민,울산,"울산광역시 중구 다운동, 울주군 범서읍 서사리, 척과리 일원 울산다운2 공공주택지구 내 A-9블록",835,2022-08-26,2022-09-06,2022-09-08,,,2022-09-21,분양주택,Y,N,Y,N,,,,,2022,8,1,0,1
0,2022820024,055.9700B,0,0,27364,0,2,0,0,0,2022820024,151,80.1234,0,0,0,1.0,341.5232004632854,울산다운2 A-9블록 신혼희망타운(공공분양),신혼희망타운,국민,울산,"울산광역시 중구 다운동, 울주군 범서읍 서사리, 척과리 일원 울산다운2 공공주택지구 내 A-9블록",835,2022-08-26,2022-09-06,2022-09-08,,,2022-09-21,분양주택,Y,N,Y,N,,,,,2022,8,1,0,1
0,2022820024,055.9300C,0,0,27345,0,3,0,0,0,2022820024,73,80.0661,0,0,0,1.0,341.53031058088254,울산다운2 A-9블록 신혼희망타운(공공분양),신혼희망타운,국민,울산,"울산광역시 중구 다운동, 울주군 범서읍 서사리, 척과리 일원 울산다운2 공공주택지구 내 A-9블록",835,2022-08-26,2022-09-06,2022-09-08,,,2022-09-21,분양주택,Y,N,Y,N,,,,,2022,8,1,0,1
0,2022820024,059.9500T,0,0,29336,0,4,0,0,0,2022820024,7,85.8209,0,0,0,1.0,341.828156078531,울산다운2 A-9블록 신혼희망타운(공공분양),신혼희망타운,국민,울산,"울산광역시 중구 다운동, 울주군 범서읍 서사리, 척과리 일원 울산다운2 공공주택지구 내 A-9블록",835,2022-08-26,2022-09-06,2022-09-08,,,2022-09-21,분양주택,Y,N,Y,N,,,,,2022,8,1,0,1
0,2022820024,059.8500T,0,0,29287,0,5,0,0,0,2022820024,2,85.6778,0,0,0,1.0,341.8271710991645,울산다운2 A-9블록 신혼희망타운(공공분양),신혼희망타운,국민,울산,"울산광역시 중구 다운동, 울주군 범서읍 서사리, 척과리 일원 울산다운2 공공주택지구 내 A-9블록",835,2022-08-26,2022-09-06,2022-09-08,,,2022-09-21,분양주택,Y,N,Y,N,,,,,2022,8,1,0,1
0,2022820024,059.7700T,0,0,29248,0,6,0,0,0,2022820024,7,85.5633,0,0,0,1.0,341.82879809451015,울산다운2 A-9블록 신혼희망타운(공공분양),신혼희망타운,국민,울산,"울산광역시 중구 다운동, 울주군 범서읍 서사리, 척과리 일원 울산다운2 공공주택지구 내 A-9블록",835,2022-08-26,2022-09-06,2022-09-08,,,2022-09-21,분양주택,Y,N,Y,N,,,,,2022,8,1,0,1
0,2022820023,055.9400A,0,0,29295,0,1,0,0,0,2022820023,1,79.9029,0,0,0,1.0,366.6325001971142,시흥장현 A-8블록 신혼희망타운(공공분양) 3회차(자격완화),신혼희망타운,국민,경기,"경기도 시흥시 시청로 79(장현동), LH 트리플센텀",2,2022-08-12,2022-08-22,2022-08-23,,,2022-08-25,분양주택,Y,N,Y,Y,,,,,2022,8,1,0,1
0,2022820023,055.9800B,0,0,27574,0,2,0,0,0,2022820023,1,79.96,0,0,0,1.0,344.847423711856,시흥장현 A-8블록 신혼희망타운(공공분양) 3회차(자격완화),신혼희망타운,국민,경기,"경기도 시흥시 시청로 79(장현동), LH 트리플센텀",2,2022-08-12,2022-08-22,2022-08-23,,,2022-08-25,분양주택,Y,N,Y,Y,,,,,2022,8,1,0,1
0,2022820022,055.0000A,0,0,31240,0,1,0,0,0,2022820022,643,79.6907,0,0,0,1.0,392.0156304311544,평택고덕 A-53BL 신혼희망타운(공공분양),신혼희망타운,국민,경기,경기도 평택시 고덕동 일원 평택고덕국제화계획지구 내 A-53블록,778,2022-08-12,2022-08-22,2022-08-25,,,2022-09-01,분양주택,Y,N,Y,Y,,,,,2022,8,1,0,1
0,2022820022,055.0000B,0,0,31360,0,2,0,0,0,2022820022,59,79.9911,0,0,0,1.0,392.0436148521523,평택고덕 A-53BL 신혼희망타운(공공분양),신혼희망타운,국민,경기,경기도 평택시 고덕동 일원 평택고덕국제화계획지구 내 A-53블록,778,2022-08-12,2022-08-22,2022-08-25,,,2022-09-01,분양주택,Y,N,Y,Y,,,,,2022,8,1,0,1
0,2022820022,055.0000C,0,0,31400,0,3,0,0,0,2022820022,76,80.0912,0,0,0,1.0,392.05305951215615,평택고덕 A-53BL 신혼희망타운(공공분양),신혼희망타운,국민,경기,경기도 평택시 고덕동 일원 평택고덕국제화계획지구 내 A-53블록,778,2022-08-12,2022-08-22,2022-08-25,,,2022-09-01,분양주택,Y,N,Y,Y,,,,,2022,8,1,0,1
0,2022820021,046.9500A,0,0,20520,0,1,0,0,0,2022820021,23,63.2619,0,0,0,1.0,324.36585053563044,엘리프세종6-3 신혼희망타운 추가입주자 모집,신혼희망타운,국민,세종,세종특별자치시 산울동 일원(행정중심복합도시 6-3 M4블록),23,2022-07-11,2022-07-21,2022-07-22,,,2022-08-03,분양주택,Y,N,N,N,,,,,2022,7,1,0,0
0,2022820020,055.8800A,0,0,23447,0,1,0,0,0,2022820020,2,78.294,0,0,0,1.0,299.4737783227323,행정중심복합도시 4-2M3블록 신혼희망타운 공공분양 잔여세대 입주자모집공고,신혼희망타운,국민,세종,세종특별자치시 금남면 집현리 일원,2,2022-06-16,2022-06-27,2022-06-28,,,2022-07-07,분양주택,Y,N,Y,N,,,,,2022,6,1,0,1
0,2022820019,055.7200A,0,0,32984,0,1,0,0,0,2022820019,1,77.5792,0,0,0,1.0,425.16550828057007,평택고덕 A-3블록 신혼희망타운(공공분양) 추가,신혼희망타운,국민,경기,"경기도 평택시 서정동, 고덕면 일원 평택고덕국제화계획지구 내 A-3블록",1,2022-05-17,2022-05-24,2022-05-25,,,2022-06-10,분양주택,Y,N,N,Y,,,,,2022,5,1,0,0
0,2022820018,055.7700B,0,0,27195,0,1,0,0,0,2022820018,48,79.5177,0,0,0,1.0,341.99932845140137,광주선운2 A-3블록 신혼희망타운,신혼희망타운,국민,광주,"광주광역시 광산구 운수동, 선암동 일원 공공주택지구 내 A-3블록",58,2022-05-16,2022-05-23,2022-05-24,,,2022-06-08,분양주택,Y,N,Y,N,,,,,2022,5,1,0,1
0,2022820018,055.8900C,0,0,27253,0,2,0,0,0,2022820018,10,79.6888,0,0,0,1.0,341.9928521950387,광주선운2 A-3블록 신혼희망타운,신혼희망타운,국민,광주,"광주광역시 광산구 운수동, 선암동 일원 공공주택지구 내 A-3블록",58,2022-05-16,2022-05-23,2022-05-24,,,2022-06-08,분양주택,Y,N,Y,N,,,,,2022,5,1,0,1
0,2022820017,055.8300A,0,0,27795,0,1,0,0,0,2022820017,21,79.7328,0,0,0,1.0,348.601830112576,광주선운2 A-1블록 신혼희망타운,신혼희망타운,국민,광주,광주광역시 광산구 운수동 일원 공공주택지구 내 A-1블록,162,2022-05-16,2022-05-23,2022-05-24,,,2022-06-08,분양주택,Y,N,Y,N,,,,,2022,5,1,0,1
0,2022820017,055.5700B,0,0,27666,0,2,0,0,0,2022820017,106,79.3614,0,0,0,1.0,348.6077614558211,광주선운2 A-1블록 신혼희망타운,신혼희망타운,국민,광주,광주광역시 광산구 운수동 일원 공공주택지구 내 A-1블록,162,2022-05-16,2022-05-23,2022-05-24,,,2022-06-08,분양주택,Y,N,Y,N,,,,,2022,5,1,0,1
0,2022820017,055.9700C,0,0,27865,0,3,0,0,0,2022820017,21,79.9327,0,0,0,1.0,348.6057645994693,광주선운2 A-1블록 신혼희망타운,신혼희망타운,국민,광주,광주광역시 광산구 운수동 일원 공공주택지구 내 A-1블록,162,2022-05-16,2022-05-23,2022-05-24,,,2022-06-08,분양주택,Y,N,Y,N,,,,,2022,5,1,0,1
0,2022820017,055.6300D,0,0,27696,0,4,0,0,0,2022820017,14,79.4471,0,0,0,1.0,348.60932620573936,광주선운2 A-1블록 신혼희망타운,신혼희망타운,국민,광주,광주광역시 광산구 운수동 일원 공공주택지구 내 A-1블록,162,2022-05-16,2022-05-23,2022-05-24,,,2022-06-08,분양주택,Y,N,Y,N,,,,,2022,5,1,0,1
0,2022820016,056.8200A,0,0,35089,0,1,0,0,0,2022820016,1,80.5014,0,0,0,1.0,435.88061822527305,고양장항 A-5블록 신혼희망타운(공공분양) 추가,신혼희망타운,국민,경기,경기도 고양시 일산동구 장항동 일원 공공주택지구 내 A-5블록 759세대,1,2022-05-16,2022-05-26,2022-05-27,,,2022-06-03,분양주택,Y,N,Y,Y,,,,,2022,5,1,0,1
0,2022820015,056.8200A,0,0,36196,0,1,0,0,0,2022820015,4,80.6021,0,0,0,1.0,449.0701855162583,고양장항 A-4블록 신혼희망타운(공공분양) 추가입주자모집공고,신혼희망타운,국민,경기,경기도 고양시 일산동구 장항동 일원 공공주택지구내 A-4블록,4,2022-05-16,2022-05-26,2022-05-27,,,2022-06-03,분양주택,Y,N,Y,Y,,,,,2022,5,1,0,1
0,2022820014,055.8400A,0,0,37537,0,1,0,0,0,2022820014,1,78.3414,0,0,0,1.0,479.14640279596745,고양지축 A-2블록 신혼희망타운(공공분양) 추가입주자모집공고,신혼희망타운,국민,경기,경기도 고양시 덕양구 지축동 일원 고양지축 공공주택지구내 A-2블록,2,2022-05-16,2022-05-26,2022-05-27,,,2022-06-03,분양주택,Y,N,Y,Y,,,,,2022,5,1,0,1
0,2022820014,055.9900B,0,0,39638,0,2,0,0,0,2022820014,1,78.5519,0,0,0,1.0,504.6090546504922,고양지축 A-2블록 신혼희망타운(공공분양) 추가입주자모집공고,신혼희망타운,국민,경기,경기도 고양시 덕양구 지축동 일원 고양지축 공공주택지구내 A-2블록,2,2022-05-16,2022-05-26,2022-05-27,,,2022-06-03,분양주택,Y,N,Y,Y,,,,,2022,5,1,0,1
0,2022820013,055.0000A,0,0,21887,0,1,0,0,0,2022820013,206,77.5508,0,0,0,1.0,282.2279073845789,양산사송 A-2블록 신혼희망타운(공공분양),신혼희망타운,국민,경남,경상남도 양산시 동면 사송리 일원,320,2022-04-14,2022-04-28,2022-05-03,,,2022-05-11,분양주택,Y,N,Y,N,,,,,2022,4,1,0,1
0,2022820013,055.0000B,0,0,21668,0,2,0,0,0,2022820013,114,77.6063,0,0,0,1.0,279.2041367775554,양산사송 A-2블록 신혼희망타운(공공분양),신혼희망타운,국민,경남,경상남도 양산시 동면 사송리 일원,320,2022-04-14,2022-04-28,2022-05-03,,,2022-05-11,분양주택,Y,N,Y,N,,,,,2022,4,1,0,1
0,2022820012,055.9800A,0,0,24472,0,1,0,0,0,2022820012,1,80.2197,0,0,0,1.0,305.06222287044204,파주운정3 A26블록 신혼희망타운(공공분양) 추가,신혼희망타운,국민,경기,경기도 파주시 동패동 1219일원 파주운정3 A26블록,2,2022-03-30,2022-04-11,2022-04-12,,,2022-04-18,분양주택,Y,N,N,Y,,,,,2022,3,1,0,0
0,2022820012,055.9200B,0,0,26325,0,2,0,0,0,2022820012,1,80.1337,0,0,0,1.0,328.5134718601537,파주운정3 A26블록 신혼희망타운(공공분양) 추가,신혼희망타운,국민,경기,경기도 파주시 동패동 1219일원 파주운정3 A26블록,2,2022-03-30,2022-04-11,2022-04-12,,,2022-04-18,분양주택,Y,N,N,Y,,,,,2022,3,1,0,0
0,2022820011,055.7600 ,0,0,37400,0,1,0,0,0,2022820011,0,81.8773,1,0,0,0.0,456.7810614175113,고양지축 A-1블록 신혼희망타운(공공분양) 추가입주자모집공고,신혼희망타운,국민,경기,경기도 고양시 덕양구 지축동 572-1번지 일원,1,2022-03-30,2022-04-14,2022-04-15,,,2022-04-21,분양주택,Y,N,Y,Y,,,,,2022,3,1,0,1
0,2022820009,046.9900B,0,0,4795,0,1,0,0,0,2022820009,1,72.8512,0,0,0,1.0,65.8190942633752,수서역세권 A3블록 신혼희망타운 잔여세대,신혼희망타운,국민,서울,"서울특별시 강남구 수서동, 자곡동 일원 수서역세권 공공주택지구 내 A3블록",4,2022-03-18,2022-03-29,2022-03-30,,,2022-04-11,분양주택,Y,N,Y,N,,,,,2022,3,1,0,1
0,2022820009,055.9700B,0,0,5712,0,2,0,0,0,2022820009,3,86.7734,0,0,0,1.0,65.82662428808828,수서역세권 A3블록 신혼희망타운 잔여세대,신혼희망타운,국민,서울,"서울특별시 강남구 수서동, 자곡동 일원 수서역세권 공공주택지구 내 A3블록",4,2022-03-18,2022-03-29,2022-03-30,,,2022-04-11,분양주택,Y,N,Y,N,,,,,2022,3,1,0,1
0,2022820008,055.0000A,0,0,35227,0,1,0,0,0,2022820008,1,79.7508,0,0,0,1.0,441.7134373573682,서울양원 S2블록 신혼희망타운(공공분양) 잔여세대,신혼희망타운,국민,서울,"서울특별시 중랑구 망우동, 신내동 일원 서울양원 공공주택지구 내 S2블록",1,2022-03-18,2022-03-29,2022-03-31,,,2022-04-11,분양주택,Y,N,Y,N,,,,,2022,3,1,0,1
0,2022820007,046.8600A,0,0,26901,0,1,0,0,0,2022820007,41,68.2185,0,0,0,1.0,394.3358473141449,시흥장현 A-9블록 신혼희망타운 공공분양(추가),신혼희망타운,국민,경기,"경기도 시흥시 장곡동, 장현동, 광석동, 능곡동, 군자동 일원 시흥장현 공공주택지구 내 A-9블록",43,2022-03-07,2022-03-17,2022-03-18,,,2022-03-28,분양주택,Y,N,Y,Y,,,,,2022,3,1,0,1
0,2022820007,055.9900A,0,0,32180,0,2,0,0,0,2022820007,1,81.5099,0,0,0,1.0,394.7986686279826,시흥장현 A-9블록 신혼희망타운 공공분양(추가),신혼희망타운,국민,경기,"경기도 시흥시 장곡동, 장현동, 광석동, 능곡동, 군자동 일원 시흥장현 공공주택지구 내 A-9블록",43,2022-03-07,2022-03-17,2022-03-18,,,2022-03-28,분양주택,Y,N,Y,Y,,,,,2022,3,1,0,1
0,2022820007,055.9000B,0,0,32041,0,3,0,0,0,2022820007,1,81.3789,0,0,0,1.0,393.7261378563731,시흥장현 A-9블록 신혼희망타운 공공분양(추가),신혼희망타운,국민,경기,"경기도 시흥시 장곡동, 장현동, 광석동, 능곡동, 군자동 일원 시흥장현 공공주택지구 내 A-9블록",43,2022-03-07,2022-03-17,2022-03-18,,,2022-03-28,분양주택,Y,N,Y,Y,,,,,2022,3,1,0,1
0,2022820006,055.8300A,0,0,27224,0,1,0,0,0,2022820006,78,79.6032,0,0,0,1.0,341.9963016562148,광주선운2 A-3블록 신혼희망타운(공공분양),신혼희망타운,국민,광주,"광주광역시 광산구 운순동, 선암동 일원 공공주택지구 내 A-3 블록",249,2022-02-28,2022-03-14,2022-03-16,,,2022-03-30,분양주택,Y,N,Y,N,,,,,2022,2,1,0,1
0,2022820006,055.7700B,0,0,27195,0,2,0,0,0,2022820006,154,79.5177,0,0,0,1.0,341.99932845140137,광주선운2 A-3블록 신혼희망타운(공공분양),신혼희망타운,국민,광주,"광주광역시 광산구 운순동, 선암동 일원 공공주택지구 내 A-3 블록",249,2022-02-28,2022-03-14,2022-03-16,,,2022-03-30,분양주택,Y,N,Y,N,,,,,2022,2,1,0,1
0,2022820006,055.8900C,0,0,27253,0,3,0,0,0,2022820006,17,79.6888,0,0,0,1.0,341.9928521950387,광주선운2 A-3블록 신혼희망타운(공공분양),신혼희망타운,국민,광주,"광주광역시 광산구 운순동, 선암동 일원 공공주택지구 내 A-3 블록",249,2022-02-28,2022-03-14,2022-03-16,,,2022-03-30,분양주택,Y,N,Y,N,,,,,2022,2,1,0,1
0,2022820005,055.8300A,0,0,27795,0,1,0,0,0,2022820005,330,79.7328,0,0,0,1.0,348.601830112576,광주선운2 A-1블록 신혼희망타운(공공분양),신혼희망타운,국민,광주,광주광역시 광산구 운수동 일원 공공주택지구 내 A-1블록,492,2022-02-28,2022-03-14,2022-03-16,,,2022-04-05,분양주택,Y,N,Y,N,,,,,2022,2,1,0,1
0,2022820005,055.5700B,0,0,27666,0,2,0,0,0,2022820005,118,79.3614,0,0,0,1.0,348.6077614558211,광주선운2 A-1블록 신혼희망타운(공공분양),신혼희망타운,국민,광주,광주광역시 광산구 운수동 일원 공공주택지구 내 A-1블록,492,2022-02-28,2022-03-14,2022-03-16,,,2022-04-05,분양주택,Y,N,Y,N,,,,,2022,2,1,0,1
