ETC_HSHLDCO,HOUSE_MANAGE_NO,HOUSE_TY,INSTT_RECOMEND_HSHLDCO,LFE_FRST_HSHLDCO,LTTOT_TOP_AMOUNT,MNYCH_HSHLDCO,MODEL_NO,NWBB_HSHLDCO,NWWDS_HSHLDCO,OLD_PARNTS_SUPORT_HSHLDCO,PBLANC_NO,SPSPLY_HSHLDCO,SUPLY_AR,SUPLY_HSHLDCO,TRANSR_INSTT_ENFSN_HSHLDCO,YGMN_HSHLDCO
0,2023000625,059.4150A,25,22,56400,25,01,0,44,7,2023000625,123,83.1997,124,0,0
0,2023000625,059.9237B,10,9,53300,10,02,0,17,3,2023000625,49,83.5915,47,0,0
0,2023000625,059.9333C,21,19,53600,21,03,0,38,6,2023000625,105,83.5246,106,0,0
0,2023000625,059.9875T,2,2,62400,2,04,0,3,0,2023000625,9,92.1925,9,0,0
0,2023000625,073.4559 ,18,16,68000,18,05,0,33,5,2023000625,90,101.7536,92,0,0
0,2023000625,084.5017A,28,25,79400,28,06,0,51,8,2023000625,140,116.7166,142,0,0
0,2023000625,084.0590B,4,3,76700,4,07,0,6,1,2023000625,18,116.5731,17,0,0
0,2023000625,084.9662C,30,27,75000,30,08,0,53,9,2023000625,149,117.5382,146,0,0
0,2023000625,084.9770T,2,1,85600,2,09,0,3,0,2023000625,8,129.6935,8,0,0
0,2023000624,084.9900A,5,4,41090,5,01,0,9,1,2023000624,24,108.4100,28,0,0
0,2023000624,084.9800B,11,10,41010,11,02,0,20,3,2023000624,55,110.4100,57,0,0
0,2023000624,084.9900C,5,4,41120,5,03,0,9,1,2023000624,24,108.5100,26,0,0
0,2023000624,101.0000 ,0,0,48170,8,04,0,0,2,2023000624,10,128.4800,74,0,0
0,2023000624,116.6000 ,0,0,55100,11,05,0,0,3,2023000624,14,148.7900,98,0,0
0,2023000623,084.9890A,68,128,73100,67,01,0,122,20,2023000623,405,109.8283,270,0,0
0,2023000623,084.9276B,34,64,72300,34,02,0,60,10,2023000623,202,110.7228,133,0,0
0,2023000623,084.8718C,17,33,72000,17,03,0,31,5,2023000623,103,111.9254,71,0,0
0,2023000621,084.9967 ,50,22,43700,25,01,0,45,7,2023000621,149,110.5732,104,0,0
0,2023000621,099.9745 ,0,0,50400,20,02,0,0,6,2023000621,26,130.2939,174,0,0
0,2023000621,101.9926 ,0,0,52000,33,03,0,0,9,2023000621,42,131.7499,289,0,0
0,2023000621,116.9892 ,0,0,59400,16,04,0,0,4,2023000621,20,150.2904,142,0,0
0,2023000620,084.9471A,13,12,91500,19,01,0,24,4,2023000620,72,111.8711,61,0,0
0,2023000620,084.6324B,14,12,90500,21,02,0,25,4,2023000620,76,111.0759,64,0,0
0,2023000617,110.5162A,0,0,141900,0,01,0,0,0,2023000617,0,134.4883,6,0,0
0,2023000617,111.8362A,0,0,143700,2,02,0,0,1,2023000617,3,136.1932,10,0,0
0,2023000617,114.2282C,0,0,146400,2,03,0,0,1,2023000617,3,140.1570,11,0,0
0,2023000617,117.0843A,0,0,147300,0,04,0,0,0,2023000617,0,142.4515,6,0,0
0,2023000617,118.4043A,0,0,149200,1,05,0,0,1,2023000617,2,144.2268,11,0,0
0,2023000617,118.0668C,0,0,146500,1,06,0,0,1,2023000617,2,144.4940,12,0,0
0,2023000617,119.8623B,0,0,148300,2,07,0,0,1,2023000617,3,146.3486,15,0,0
0,2023000617,120.3394B,0,0,150800,2,08,0,0,1,2023000617,3,147.2802,15,0,0
0,2023000617,127.1894B,0,0,154000,2,09,0,0,0,2023000617,2,154.9276,15,0,0
0,2023000617,128.8329C,0,0,159300,2,10,0,0,0,2023000617,2,157.1101,12,0,0
0,2023000617,134.0916A,0,0,166700,0,11,0,0,0,2023000617,0,162.7189,6,0,0
0,2023000617,135.4116A,0,0,168400,1,12,0,0,0,2023000617,1,164.4015,10,0,0
0,2023000617,135.4547T,0,0,171500,0,13,0,0,0,2023000617,0,165.8920,6,0,0
0,2023000617,136.0635C,0,0,163200,2,14,0,0,0,2023000617,2,165.8235,11,0,0
0,2023000617,141.3732B,0,0,173000,0,15,0,0,0,2023000617,0,172.6364,1,0,0
0,2023000617,143.0325B,0,0,180900,2,16,0,0,0,2023000617,2,173.5423,15,0,0
0,2023000617,162.1687A,0,0,202000,0,17,0,0,0,2023000617,0,195.2830,2,0,0
0,2023000617,162.9298A,0,0,208900,0,18,0,0,0,2023000617,0,196.3536,6,0,0
0,2023000617,164.2638A,0,0,210700,2,19,0,0,0,2023000617,2,198.0526,9,0,0
0,2023000617,183.1123T,0,0,221600,0,20,0,0,0,2023000617,0,222.9289,6,0,0
0,2023000612,084.4925A,0,0,39990,0,01,0,0,0,2023000612,0,112.5592,14,0,0
0,2023000612,084.4942B,0,0,39780,0,02,0,0,0,2023000612,0,111.3089,14,0,0
0,2023000612,084.4925C,0,0,43720,0,03,0,0,0,2023000612,0,112.5592,1,0,0
0,2023000612,084.4942D,0,0,43500,0,04,0,0,0,2023000612,0,111.3089,1,0,0
0,2023000612,112.2495 ,0,0,50550,0,05,0,0,0,2023000612,0,145.1262,14,0,0
0,2023000612,112.2495A,0,0,56700,0,06,0,0,0,2023000612,0,145.1262,1,0,0
0,2023000612,135.8399 ,0,0,60580,0,07,0,0,0,2023000612,0,173.8899,14,0,0
0,2023000612,135.8399A,0,0,67950,0,08,0,0,0,2023000612,0,173.8899,1,0,0
0,2023000610,059.9258A,2,2,45200,2,01,0,4,0,2023000610,10,84.7751,13,0,0
0,2023000610,067.7800A,6,6,50400,6,02,0,13,2,2023000610,33,94.7736,36,0,0
0,2023000610,074.0463A,2,2,55400,2,03,0,4,0,2023000610,10,103.2198,13,0,0
0,2023000610,084.9970A,2,2,64900,2,04,0,4,0,2023000610,10,118.6000,13,0,0
0,2023000610,084.9600B,2,2,65000,2,05,0,4,0,2023000610,10,118.9792,13,0,0
0,2023000610,084.5060C,2,2,65500,2,06,0,4,0,2023000610,10,118.1561,13,0,0
0,2023000609,084.9713A,31,28,45020,31,01,0,56,9,2023000609,155,112.5382,155,0,0
0,2023000609,084.9726B,10,9,43920,11,02,0,19,3,2023000609,52,112.2416,55,0,0
0,2023000609,101.9803 ,0,0,49880,40,03,0,0,12,2023000609,52,130.6868,351,0,0
0,2023000608,049.1360 ,5,6,89290,2,01,0,8,1,2023000608,22,65.9178,24,0,0
0,2023000608,059.9890 ,1,1,114330,1,02,0,1,0,2023000608,4,80.8165,4,0,0
0,2023000608,074.6605 ,4,3,139210,4,03,0,8,1,2023000608,20,100.4547,22,0,0
0,2023000608,084.8306A,1,1,159500,1,04,0,2,1,2023000608,6,112.7466,7,0,0
0,2023000608,084.6810B,1,1,154510,1,05,0,2,1,2023000608,6,114.0636,7,0,0
0,2023000607,039.8900 ,0,3,28940,0,01,0,1,0,2023000607,4,63.7700,6,0,0
0,2023000607,059.7700A,2,4,52100,2,02,0,9,2,2023000607,19,80.3000,67,0,0
0,2023000607,059.8400B,0,0,52370,0,03,0,0,0,2023000607,0,81.5100,17,0,0
0,2023000607,074.8400 ,0,0,63310,0,04,0,0,0,2023000607,0,99.8800,8,0,0
0,2023000607,084.8700A,0,0,63950,0,05,0,0,0,2023000607,0,112.9300,4,0,0
0,2023000607,084.8800B,0,0,67880,0,06,0,0,0,2023000607,0,113.9200,4,0,0
0,2023000607,084.8500C,0,0,69550,0,07,0,0,0,2023000607,0,114.4600,2,0,0
0,2023000603,059.9300A,34,56,39900,23,01,0,67,11,2023000603,191,82.7994,34,0,0
0,2023000603,059.9700B,6,12,38700,5,02,0,14,2,2023000603,39,84.6301,8,0,0
0,2023000603,067.9600 ,14,24,43900,9,03,0,29,5,2023000603,81,93.3352,14,0,0
0,2023000603,074.9700A,22,37,49500,14,04,0,44,7,2023000603,124,102.2972,23,0,0
0,2023000603,074.6300B,7,12,49100,5,05,0,14,2,2023000603,40,102.4159,7,0,0
0,2023000601,059.9400A,31,18,46100,20,01,0,37,6,2023000601,112,84.0035,97,0,0
0,2023000601,059.9300B,16,9,46300,11,02,0,19,3,2023000601,58,85.5835,53,0,0
0,2023000601,074.6400A,9,5,57400,6,03,0,11,1,2023000601,32,102.5353,33,0,0
0,2023000601,074.5000B,13,8,56700,9,04,0,16,2,2023000601,48,102.7053,44,0,0
0,2023000601,084.9300 ,12,7,64500,8,05,0,15,2,2023000601,44,110.5943,42,0,0
0,2023000601,101.7400 ,0,0,74000,0,06,0,0,0,2023000601,0,133.5105,5,0,0
0,2023000598,059.9932A,2,1,33740,2,01,0,3,0,2023000598,8,87.4773,13,0,0
0,2023000598,059.9932B,2,1,33740,2,02,0,3,0,2023000598,8,87.4773,13,0,0
0,2023000598,077.9950 ,3,2,43870,3,03,0,5,0,2023000598,13,112.6058,20,0,0
0,2023000598,084.6906A,6,5,45650,6,04,0,11,1,2023000598,29,122.3520,36,0,0
0,2023000598,084.7980B,6,6,45940,6,05,0,12,2,2023000598,32,122.1850,35,0,0
0,2023000598,106.9326 ,0,0,62970,6,06,0,0,1,2023000598,7,153.2658,59,0,0
0,2023000598,189.3679 ,0,0,182460,0,07,0,0,0,2023000598,0,273.4336,1,0,0
0,2023000598,191.0325 ,0,0,182560,0,08,0,0,0,2023000598,0,273.5733,1,0,0
0,2023000593,036.1818 ,5,17,19970,0,01,0,11,0,2023000593,33,48.9516,35,0,0
0,2023000593,059.8609A,15,7,43110,10,02,0,26,4,2023000593,62,79.7834,64,0,0
0,2023000593,059.9661B,2,1,42930,2,03,0,3,1,2023000593,9,80.2604,8,0,0
0,2023000593,059.9951C,14,8,43150,10,04,0,22,4,2023000593,58,80.0300,59,0,0
0,2023000593,075.9085 ,2,2,53110,4,05,0,3,1,2023000593,12,99.9033,12,0,0
0,2023000593,084.9616 ,2,2,58950,14,06,0,9,2,2023000593,29,110.9208,27,0,0
0,2023000589,059.8212 ,17,15,66400,17,01,0,31,5,2023000589,85,81.5932,91,0,0
0,2023000589,084.6246A,26,23,82300,26,02,0,47,7,2023000589,129,113.7561,134,0,0
0,2023000589,084.7392B,32,29,80300,32,03,0,58,9,2023000589,160,113.8767,167,0,0
